Onset_Times,Time_Between_Onsets
3.0476190476190474,
3.1172789115646258,0.06965986394557833
3.152108843537415,0.034829931972789385
3.239183673469388,0.0870748299319728
3.3610884353741497,0.12190476190476174
3.3959183673469386,0.03482993197278894
3.517823129251701,0.12190476190476218
3.8312925170068026,0.3134693877551018
3.866122448979592,0.034829931972789385
4.005442176870749,0.13931972789115665
4.092517006802721,0.08707482993197235
4.12734693877551,0.03482993197278894
4.179591836734694,0.0522448979591843
4.214421768707483,0.03482993197278894
4.249251700680272,0.03482993197278894
7.9760544217687075,3.7268027210884354
8.06312925170068,0.08707482993197235
8.202448979591837,0.13931972789115754
8.306938775510204,0.10448979591836682
8.376598639455782,0.06965986394557788
8.463673469387755,0.08707482993197324
8.585578231292518,0.12190476190476218
8.6378231292517,0.052244897959182524
8.690068027210884,0.0522448979591843
8.846802721088435,0.15673469387755112
8.951292517006802,0.10448979591836682
9.038367346938776,0.08707482993197324
14.889795918367346,5.8514285714285705
15.029115646258504,0.13931972789115754
15.081360544217688,0.0522448979591843
15.151020408163266,0.06965986394557788
15.255510204081633,0.10448979591836682
15.412244897959184,0.15673469387755112
15.55156462585034,0.13931972789115576
17.136326530612244,1.5847619047619048
17.2756462585034,0.13931972789115576
17.397551020408162,0.12190476190476218
17.519455782312924,0.12190476190476218
17.57170068027211,0.0522448979591843
17.65877551020408,0.08707482993197146
17.745850340136055,0.08707482993197502
17.85034013605442,0.10448979591836505
18.007074829931973,0.1567346938775529
22.622040816326532,4.614965986394559
22.674285714285713,0.05224489795918075
22.743945578231294,0.06965986394558144
22.84843537414966,0.10448979591836505
22.952925170068028,0.1044897959183686
23.005170068027212,0.0522448979591843
23.04,0.034829931972787165
23.109659863945577,0.06965986394557788
23.16190476190476,0.0522448979591843
23.301224489795917,0.13931972789115576
23.370884353741495,0.06965986394557788
23.54503401360544,0.17414965986394648
23.684353741496597,0.13931972789115576
23.73659863945578,0.0522448979591843
27.445986394557824,3.7093877551020427
27.654965986394558,0.20897959183673365
27.68979591836735,0.03482993197279072
27.74204081632653,0.05224489795918075
27.829115646258504,0.08707482993197502
28.020680272108844,0.19156462585034006
28.090340136054422,0.06965986394557788
28.299319727891156,0.20897959183673365
28.403809523809525,0.1044897959183686
28.473469387755102,0.06965986394557788
28.560544217687074,0.08707482993197146
28.73469387755102,0.17414965986394648
28.76952380952381,0.03482993197279072
33.88952380952381,5.119999999999997
33.97659863945578,0.08707482993197146
34.13333333333333,0.1567346938775529
34.220408163265304,0.08707482993197146
34.290068027210886,0.06965986394558144
34.34231292517007,0.0522448979591843
34.46421768707483,0.12190476190475863
34.5512925170068,0.08707482993197146
34.795102040816325,0.24380952380952436
34.89959183673469,0.1044897959183686
34.93442176870748,0.034829931972787165
34.969251700680275,0.03482993197279427
35.00408163265306,0.034829931972787165
39.89768707482993,4.89360544217687
40.071836734693875,0.17414965986394293
40.10666666666667,0.03482993197279427
40.21115646258503,0.1044897959183615
40.36789115646258,0.1567346938775529
40.524625850340136,0.1567346938775529
40.629115646258505,0.1044897959183686
40.820680272108845,0.19156462585034006
40.90775510204082,0.08707482993197146
40.942585034013604,0.034829931972787165
41.029659863945575,0.08707482993197146
