Onset_Times,Time_Between_Onsets
0.9543310657596372,
1.5325170068027212,0.578185941043084
1.6578684807256236,0.12535147392290247
1.825079365079365,0.16721088435374143
2.0061678004535146,0.18108843537414954
2.1663945578231294,0.16022675736961478
2.2569614512471654,0.09056689342403601
2.4729251700680273,0.21596371882086185
2.716734693877551,0.24380952380952392
2.8003174603174603,0.08358276643990914
4.332834467120182,1.5325170068027214
4.869206349206349,0.5363718820861676
5.196598639455782,0.32739229024943306
5.3080725623582765,0.11147392290249414
5.440408163265306,0.13233560090702934
5.5797278911564625,0.13931972789115665
6.123083900226757,0.5433560090702949
6.3250793650793655,0.2019954648526081
7.244625850340136,0.9195464852607707
7.4675283446712015,0.22290249433106535
7.599863945578231,0.13233560090702934
9.097551020408163,1.4976870748299325
9.167210884353741,0.06965986394557788
9.222947845804988,0.05573696145124707
9.91954648526077,0.6965986394557824
10.448979591836734,0.5294331065759632
10.748480725623583,0.2995011337868494
10.859954648526077,0.11147392290249414
11.695873015873016,0.8359183673469381
11.814285714285715,0.11841269841269941
11.911836734693878,0.09755102040816332
12.30888888888889,0.39705215419501094
12.483038548752834,0.1741496598639447
12.678095238095239,0.1950566893424046
13.047256235827664,0.3691609977324255
13.228390022675738,0.1811337868480738
14.349931972789115,1.121541950113377
15.610748299319727,1.2608163265306125
15.70829931972789,0.09755102040816332
15.84063492063492,0.13233560090703023
16.133197278911563,0.29256235827664234
16.516326530612243,0.38312925170068013
16.67655328798186,0.16022675736961745
16.92036281179138,0.2438095238095208
18.069750566893426,1.149387755102044
18.550385487528345,0.48063492063491964
18.696689342403626,0.1463038548752813
18.787256235827666,0.09056689342403956
18.926575963718822,0.13931972789115576
19.07981859410431,0.15324263038548835
19.35845804988662,0.27863945578231153
19.47687074829932,0.11841269841269764
19.887891156462587,0.41102040816326735
20.013242630385488,0.12535147392290114
20.075963718820862,0.06272108843537438
20.32671201814059,0.25074829931972786
21.239274376417235,0.9125623582766451
21.44126984126984,0.20199546485260456
21.845306122448978,0.40403628117913826
21.942857142857143,0.0975510204081651
22.14485260770975,0.2019954648526081
23.705215419501133,1.5603628117913821
24.450612244897957,0.7453968253968242
24.534195011337868,0.08358276643991047
24.68045351473923,0.14625850340136282
24.88249433106576,0.20204081632653015
25.98312925170068,1.1006349206349206
26.226938775510202,0.2438095238095208
26.373197278911565,0.14625850340136282
26.526439909297054,0.15324263038548835
26.679727891156464,0.1532879818594104
26.993197278911566,0.31346938775510225
27.369342403628117,0.37614512471655104
27.508662131519273,0.13931972789115576
28.825215419501134,1.3165532879818613
29.013333333333332,0.18811791383219756
29.159591836734695,0.14625850340136282
29.61936507936508,0.45977324263038355
30.197551020408163,0.5781859410430847
30.48312925170068,0.2855782312925186
30.594603174603176,0.11147392290249414
30.73392290249433,0.13931972789115576
31.61859410430839,0.8846712018140579
31.78575963718821,0.16716553287982094
32.09922902494331,0.31346938775510225
32.30820861678004,0.2089795918367301
32.649569160997736,0.341360544217693
32.85156462585034,0.201995464852601
34.976190476190474,2.124625850340138
35.31755102040816,0.3413605442176859
35.442902494331065,0.1253514739229047
35.644943310657595,0.20204081632653015
35.77034013605442,0.12539682539682673
35.97233560090703,0.2019954648526081
37.658095238095235,1.6857596371882053
37.95764172335601,0.29954648526077676
38.048208616780045,0.09056689342403246
38.26412698412698,0.21591836734693715
39.39959183673469,1.1354648526077114
41.0784126984127,1.6788208616780054
41.2734693877551,0.19505668934240106
41.61478458049886,0.3413151927437639
41.83768707482993,0.22290249433106624
41.99092970521542,0.1532426303854919
42.14421768707483,0.15328798185940684
42.262630385487526,0.11841269841269764
42.48553287981859,0.22290249433106624
